Name,Complex
3551,"TNF-alpha/NF-kappa B signaling complex (SEC16A, CHUK, IKBKB, NFKB2, REL, IKBKG, MAP3K14, RELA, FBXW7, USP2)"
9919,"TNF-alpha/NF-kappa B signaling complex (SEC16A, CHUK, IKBKB, NFKB2, REL, IKBKG, MAP3K14, RELA, FBXW7, USP2)"
1147,"TNF-alpha/NF-kappa B signaling complex (SEC16A, CHUK, IKBKB, NFKB2, REL, IKBKG, MAP3K14, RELA, FBXW7, USP2)"
9099,"TNF-alpha/NF-kappa B signaling complex (SEC16A, CHUK, IKBKB, NFKB2, REL, IKBKG, MAP3K14, RELA, FBXW7, USP2)"
4791,"TNF-alpha/NF-kappa B signaling complex (SEC16A, CHUK, IKBKB, NFKB2, REL, IKBKG, MAP3K14, RELA, FBXW7, USP2)"
5970,"TNF-alpha/NF-kappa B signaling complex (SEC16A, CHUK, IKBKB, NFKB2, REL, IKBKG, MAP3K14, RELA, FBXW7, USP2)"
5966,"TNF-alpha/NF-kappa B signaling complex (SEC16A, CHUK, IKBKB, NFKB2, REL, IKBKG, MAP3K14, RELA, FBXW7, USP2)"
55294,"TNF-alpha/NF-kappa B signaling complex (SEC16A, CHUK, IKBKB, NFKB2, REL, IKBKG, MAP3K14, RELA, FBXW7, USP2)"
9020,"TNF-alpha/NF-kappa B signaling complex (SEC16A, CHUK, IKBKB, NFKB2, REL, IKBKG, MAP3K14, RELA, FBXW7, USP2)"
8517,"TNF-alpha/NF-kappa B signaling complex (SEC16A, CHUK, IKBKB, NFKB2, REL, IKBKG, MAP3K14, RELA, FBXW7, USP2)"
7403,PTIP-HMT complex
11091,PTIP-HMT complex
23054,PTIP-HMT complex
5929,PTIP-HMT complex
22976,PTIP-HMT complex
58508,PTIP-HMT complex
79447,PTIP-HMT complex
84661,PTIP-HMT complex
9070,PTIP-HMT complex
9757,PTIP-HMT complex
5537,"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
23243,"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
1147,"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
9701,"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
6500,"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
4791,"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
5970,"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
5966,"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
8454,"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
9641,"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
22870,"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
8945,"TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)"
4683,PTIP-DNA damage response complex
641,PTIP-DNA damage response complex
7158,PTIP-DNA damage response complex
22976,PTIP-DNA damage response complex
10111,PTIP-DNA damage response complex
5914,"CBP-RARA-RXRA-DNA complex, ligand stimulated"
6256,"CBP-RARA-RXRA-DNA complex, ligand stimulated"
1387,"CBP-RARA-RXRA-DNA complex, ligand stimulated"
3320,Kinase maturation complex 1
3326,Kinase maturation complex 1
10971,Kinase maturation complex 1
7529,Kinase maturation complex 1
3308,Kinase maturation complex 1
7532,Kinase maturation complex 1
7531,Kinase maturation complex 1
7534,Kinase maturation complex 1
7533,Kinase maturation complex 1
5607,Kinase maturation complex 1
11140,Kinase maturation complex 1
84231,Kinase maturation complex 1
2011,Kinase maturation complex 1
4215,Kinase maturation complex 1
81572,Kinase maturation complex 1
5202,Kinase maturation complex 1
5682,Ubiquilin-proteasome complex
5683,Ubiquilin-proteasome complex
5687,Ubiquilin-proteasome complex
7337,Ubiquilin-proteasome complex
29978,Ubiquilin-proteasome complex
29979,Ubiquilin-proteasome complex
7186,TANK-TRAF2-TRAF3 complex
7187,TANK-TRAF2-TRAF3 complex
10010,TANK-TRAF2-TRAF3 complex
5894,RAF1-PPP2-PIN1 complex
5518,RAF1-PPP2-PIN1 complex
5516,RAF1-PPP2-PIN1 complex
5520,RAF1-PPP2-PIN1 complex
5300,RAF1-PPP2-PIN1 complex
9755,Kinase maturation complex 2
3320,Kinase maturation complex 2
3326,Kinase maturation complex 2
7186,Kinase maturation complex 2
11140,Kinase maturation complex 2
10010,Kinase maturation complex 2
64343,Kinase maturation complex 2
29110,Kinase maturation complex 2
5189,Pex26-Pex6-Pex1 complex
5190,Pex26-Pex6-Pex1 complex
55670,Pex26-Pex6-Pex1 complex
1431,CS-MAP3K7IP1-MAP3K7IP2 complex
10454,CS-MAP3K7IP1-MAP3K7IP2 complex
23118,CS-MAP3K7IP1-MAP3K7IP2 complex
811,Calreticulin oligomer complex
1147,CHUK-IQGAP2-AKAP8L-RELA-TNIP2 complex
5970,CHUK-IQGAP2-AKAP8L-RELA-TNIP2 complex
10788,CHUK-IQGAP2-AKAP8L-RELA-TNIP2 complex
79155,CHUK-IQGAP2-AKAP8L-RELA-TNIP2 complex
26993,CHUK-IQGAP2-AKAP8L-RELA-TNIP2 complex
5604,p14-Mp1-MEK1 complex
8649,p14-Mp1-MEK1 complex
28956,p14-Mp1-MEK1 complex
1459,"Casein kinase II (beta-dimer, alpha'-dimer)"
1460,"Casein kinase II (beta-dimer, alpha'-dimer)"
1459,Casein kinase II complex
1460,Casein kinase II complex
1457,Casein kinase II complex
1460,"Casein kinase II (beta-dimer, alpha-dimer)"
1457,"Casein kinase II (beta-dimer, alpha-dimer)"
5594,p14-Mp1-ERK2 complex
8649,p14-Mp1-ERK2 complex
28956,p14-Mp1-ERK2 complex
1326,REL-MAP3K8-RELA-TNIP2-PAPOLA complex
10914,REL-MAP3K8-RELA-TNIP2-PAPOLA complex
5970,REL-MAP3K8-RELA-TNIP2-PAPOLA complex
5966,REL-MAP3K8-RELA-TNIP2-PAPOLA complex
79155,REL-MAP3K8-RELA-TNIP2-PAPOLA complex
6118,RPA complex
6117,RPA complex
6119,RPA complex
4794,CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex
1147,CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex
9043,CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex
4790,CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex
4792,CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex
9276,CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex
4791,CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex
5970,CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex
5966,CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex
10318,CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex
79155,CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex
8517,CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex
2547,53BP1-containing complex
7520,53BP1-containing complex
6118,53BP1-containing complex
6117,53BP1-containing complex
7158,53BP1-containing complex
1654,"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
1147,"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
4790,"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
4792,"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
1326,"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
6207,"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
6156,"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
2969,"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
4791,"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
5971,"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
6128,"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
5970,"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
5966,"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
4793,"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
79155,"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
2734,"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
8517,"TNF-alpha/Nf-kappa B signaling complex (RPL6, RPL30, RPS13, CHUK, DDX3X, NFKB2, NFKBIB, REL, IKBKG, NFKB1, MAP3K8, RELB, GLG1, NFKBIA, RELA, TNIP2,  GTF2I)"
3551,TNF-alpha/NF-kappa B signaling complex 5
1147,TNF-alpha/NF-kappa B signaling complex 5
10849,TNF-alpha/NF-kappa B signaling complex 5
25885,TNF-alpha/NF-kappa B signaling complex 5
4790,TNF-alpha/NF-kappa B signaling complex 5
4163,TNF-alpha/NF-kappa B signaling complex 5
10128,TNF-alpha/NF-kappa B signaling complex 5
4528,TNF-alpha/NF-kappa B signaling complex 5
3838,TNF-alpha/NF-kappa B signaling complex 5
5437,TNF-alpha/NF-kappa B signaling complex 5
5441,TNF-alpha/NF-kappa B signaling complex 5
6500,TNF-alpha/NF-kappa B signaling complex 5
4791,TNF-alpha/NF-kappa B signaling complex 5
5970,TNF-alpha/NF-kappa B signaling complex 5
5966,TNF-alpha/NF-kappa B signaling complex 5
10788,TNF-alpha/NF-kappa B signaling complex 5
8454,TNF-alpha/NF-kappa B signaling complex 5
4793,TNF-alpha/NF-kappa B signaling complex 5
5134,TNF-alpha/NF-kappa B signaling complex 5
64425,TNF-alpha/NF-kappa B signaling complex 5
84172,TNF-alpha/NF-kappa B signaling complex 5
9462,TNF-alpha/NF-kappa B signaling complex 5
23291,TNF-alpha/NF-kappa B signaling complex 5
51082,TNF-alpha/NF-kappa B signaling complex 5
8517,TNF-alpha/NF-kappa B signaling complex 5
3551,IKBKB-CDC37-KIAA1967-HSP90AB1-HSP90AA1 complex
3320,IKBKB-CDC37-KIAA1967-HSP90AB1-HSP90AA1 complex
3326,IKBKB-CDC37-KIAA1967-HSP90AB1-HSP90AA1 complex
11140,IKBKB-CDC37-KIAA1967-HSP90AB1-HSP90AA1 complex
57805,IKBKB-CDC37-KIAA1967-HSP90AB1-HSP90AA1 complex
142,WRN-Ku70-Ku80-PARP1 complex
2547,WRN-Ku70-Ku80-PARP1 complex
7520,WRN-Ku70-Ku80-PARP1 complex
7486,WRN-Ku70-Ku80-PARP1 complex
10592,CAP(C)-CAP(E) complex
10051,CAP(C)-CAP(E) complex
8243,SMC1-SMC3 complex
9126,SMC1-SMC3 complex
7515,XRCC1-LIG3-PNK-TDP1 complex
3980,XRCC1-LIG3-PNK-TDP1 complex
11284,XRCC1-LIG3-PNK-TDP1 complex
55775,XRCC1-LIG3-PNK-TDP1 complex
8813,Dolichol-phosphate mannose (DPM) synthase
8818,Dolichol-phosphate mannose (DPM) synthase
54344,Dolichol-phosphate mannose (DPM) synthase
5000,Ku-ORC complex
2547,Ku-ORC complex
7520,Ku-ORC complex
4999,Ku-ORC complex
23595,Ku-ORC complex
23594,Ku-ORC complex
1977,MNK1-eIF4F complex
1973,MNK1-eIF4F complex
1981,MNK1-eIF4F complex
8569,MNK1-eIF4F complex
6925,TCF4-CTNNB1-SUMO1-EP300-HADAC6 complex
1499,TCF4-CTNNB1-SUMO1-EP300-HADAC6 complex
7341,TCF4-CTNNB1-SUMO1-EP300-HADAC6 complex
2033,TCF4-CTNNB1-SUMO1-EP300-HADAC6 complex
10013,TCF4-CTNNB1-SUMO1-EP300-HADAC6 complex
6925,TCF4-CTNNB1-EP300 complex
1499,TCF4-CTNNB1-EP300 complex
2033,TCF4-CTNNB1-EP300 complex
6925,TCF4-CTNNB1 complex
1499,TCF4-CTNNB1 complex
6925,TCF4-CTNNB1-CREBBP complex
1499,TCF4-CTNNB1-CREBBP complex
1387,TCF4-CTNNB1-CREBBP complex
3551,TNF-alpha/NF-kappa B signaling complex 6
1147,TNF-alpha/NF-kappa B signaling complex 6
3320,TNF-alpha/NF-kappa B signaling complex 6
3326,TNF-alpha/NF-kappa B signaling complex 6
2091,TNF-alpha/NF-kappa B signaling complex 6
6124,TNF-alpha/NF-kappa B signaling complex 6
6207,TNF-alpha/NF-kappa B signaling complex 6
6205,TNF-alpha/NF-kappa B signaling complex 6
6156,TNF-alpha/NF-kappa B signaling complex 6
6132,TNF-alpha/NF-kappa B signaling complex 6
6128,TNF-alpha/NF-kappa B signaling complex 6
11140,TNF-alpha/NF-kappa B signaling complex 6
9020,TNF-alpha/NF-kappa B signaling complex 6
8517,TNF-alpha/NF-kappa B signaling complex 6
7428,VHL-VDU1-TCEB1-TCEB2 complex
6921,VHL-VDU1-TCEB1-TCEB2 complex
6923,VHL-VDU1-TCEB1-TCEB2 complex
23032,VHL-VDU1-TCEB1-TCEB2 complex
6885,TNF-alpha/NF-kappa B signaling complex 7
3320,TNF-alpha/NF-kappa B signaling complex 7
3326,TNF-alpha/NF-kappa B signaling complex 7
2289,TNF-alpha/NF-kappa B signaling complex 7
10454,TNF-alpha/NF-kappa B signaling complex 7
11140,TNF-alpha/NF-kappa B signaling complex 7
257397,TNF-alpha/NF-kappa B signaling complex 7
23118,TNF-alpha/NF-kappa B signaling complex 7
3320,TNF-alpha/NF-kappa B signaling complex 8
3326,TNF-alpha/NF-kappa B signaling complex 8
2289,TNF-alpha/NF-kappa B signaling complex 8
9641,TNF-alpha/NF-kappa B signaling complex 8
11140,TNF-alpha/NF-kappa B signaling complex 8
3895,TNF-alpha/NF-kappa B signaling complex 8
7428,VHL-TCEB1-TCEB2 complex
6921,VHL-TCEB1-TCEB2 complex
6923,VHL-TCEB1-TCEB2 complex
5702,VHL-TBP1-HIF1A complex
7428,VHL-TBP1-HIF1A complex
3091,VHL-TBP1-HIF1A complex
79658,Cell-cell junction complex (ARHGAP10-CTNNA1)
1495,Cell-cell junction complex (ARHGAP10-CTNNA1)
10956,HIF1A-OS9-EGLN1 complex
3091,HIF1A-OS9-EGLN1 complex
54583,HIF1A-OS9-EGLN1 complex
10956,HIF1A-OS9-EGLN3 complex
3091,HIF1A-OS9-EGLN3 complex
112399,HIF1A-OS9-EGLN3 complex
10226,RAB9-TIP47-MPRI complex
3482,RAB9-TIP47-MPRI complex
9367,RAB9-TIP47-MPRI complex
999,Cell-cell junction complex (CDH1-CTNNB1)
1499,Cell-cell junction complex (CDH1-CTNNB1)
6714,CAS-SRC-FAK complex
9564,CAS-SRC-FAK complex
5747,CAS-SRC-FAK complex
283989,tRNA splicing endonuclease
80746,tRNA splicing endonuclease
116461,tRNA splicing endonuclease
10978,tRNA splicing endonuclease
79042,tRNA splicing endonuclease
283989,"RNA endonuclease (SEN2deltaEx8, SEN54, CLP1)"
80746,"RNA endonuclease (SEN2deltaEx8, SEN54, CLP1)"
10978,"RNA endonuclease (SEN2deltaEx8, SEN54, CLP1)"
1147,TNF-alpha/NF-kappa B signaling complex 9
3326,TNF-alpha/NF-kappa B signaling complex 9
2289,TNF-alpha/NF-kappa B signaling complex 9
4793,TNF-alpha/NF-kappa B signaling complex 9
11140,TNF-alpha/NF-kappa B signaling complex 9
1147,TNF-alpha/NF-kappa B signaling complex 10
3320,TNF-alpha/NF-kappa B signaling complex 10
3326,TNF-alpha/NF-kappa B signaling complex 10
200081,TNF-alpha/NF-kappa B signaling complex 10
4793,TNF-alpha/NF-kappa B signaling complex 10
11140,TNF-alpha/NF-kappa B signaling complex 10
55054,TNF-alpha/NF-kappa B signaling complex 10
55749,TNF-alpha/NF-kappa B signaling complex 10
29110,TNF-alpha/NF-kappa B signaling complex 10
8517,TNF-alpha/NF-kappa B signaling complex 10
1019,CCND1-CDK4 complex
595,CCND1-CDK4 complex
7157,P53-BARD1-Ku70 complex
2547,P53-BARD1-Ku70 complex
580,P53-BARD1-Ku70 complex
2114,ETS2-SMARCA4-INI1 complex
6597,ETS2-SMARCA4-INI1 complex
6598,ETS2-SMARCA4-INI1 complex
27429,LATS1-HTRA2-BIRC4 complex
9113,LATS1-HTRA2-BIRC4 complex
331,LATS1-HTRA2-BIRC4 complex
5829,DDEF1-CTTN-PXN complex
2017,DDEF1-CTTN-PXN complex
50807,DDEF1-CTTN-PXN complex
999,CDH1-CKS1B complex
1163,CDH1-CKS1B complex
999,CDH1-SKP2 complex
6502,CDH1-SKP2 complex
7157,YY1-MDM2-p53 complex
7528,YY1-MDM2-p53 complex
4193,YY1-MDM2-p53 complex
1793,ELMO1-DOCK1 complex
9844,ELMO1-DOCK1 complex
9844,ELMO1-DOCK2 complex
1794,ELMO1-DOCK2 complex
5879,ELMO1-DOCK1-RAC1 complex
1793,ELMO1-DOCK1-RAC1 complex
9844,ELMO1-DOCK1-RAC1 complex
1398,ELMO1-DOCK1-CRKII complex
1793,ELMO1-DOCK1-CRKII complex
9844,ELMO1-DOCK1-CRKII complex
8087,AGO2-FXR1-TNF(alpha)ARE-RNP complex
27161,AGO2-FXR1-TNF(alpha)ARE-RNP complex
996,"Cell division cycle complex (CDC27, CDC16, ANAPC7)"
8881,"Cell division cycle complex (CDC27, CDC16, ANAPC7)"
51434,"Cell division cycle complex (CDC27, CDC16, ANAPC7)"
5430,"Actin-ribonucleoprotein complex (POLR2A, GTF2F1, HNRNPU)"
2962,"Actin-ribonucleoprotein complex (POLR2A, GTF2F1, HNRNPU)"
3192,"Actin-ribonucleoprotein complex (POLR2A, GTF2F1, HNRNPU)"
7068,THRB-RXRB complex
6257,THRB-RXRB complex
472,ATM homodimer complex
64167,ERAP1-ERAP2 complex
51752,ERAP1-ERAP2 complex
25801,Grancalcin-sorcin complex
6717,Grancalcin-sorcin complex
6717,Sorcin homodimer complex
10579,"Chromatin remodeling complex (TACC2, TACC3, PCAF)"
8850,"Chromatin remodeling complex (TACC2, TACC3, PCAF)"
10460,"Chromatin remodeling complex (TACC2, TACC3, PCAF)"
1958,EGR-EP300 complex
2033,EGR-EP300 complex
6895,"RNA-induced silencing complex, RISC"
27161,"RNA-induced silencing complex, RISC"
23405,"RNA-induced silencing complex, RISC"
3692,"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)"
6130,"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)"
6895,"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)"
4343,"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)"
27161,"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)"
23405,"TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)"
6176,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
6181,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
6165,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
6129,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
6137,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
6136,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
6144,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
6158,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
6164,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
9045,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
3692,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
6138,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
6155,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
6168,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
6130,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
6156,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
4736,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
6161,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
6135,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
6143,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
6142,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
4343,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
51187,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
23405,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
25873,"TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)"
6895,"RNA-induced silencing complex, RISC"
27161,"RNA-induced silencing complex, RISC"
23405,"RNA-induced silencing complex, RISC"
405,ARNT-HIF1A complex
3091,ARNT-HIF1A complex
1649,TRIB3-DDIT3 complex
57761,TRIB3-DDIT3 complex
5896,RAG1-RAG2 tetramer complex
5897,RAG1-RAG2 tetramer complex
10492,GAIT complex
2597,GAIT complex
2058,GAIT complex
23521,GAIT complex
6874,MLL1-WDR5 complex
8972,MLL1-WDR5 complex
1876,MLL1-WDR5 complex
6872,MLL1-WDR5 complex
3308,MLL1-WDR5 complex
6878,MLL1-WDR5 complex
3054,MLL1-WDR5 complex
11091,MLL1-WDR5 complex
4297,MLL1-WDR5 complex
5929,MLL1-WDR5 complex
6879,MLL1-WDR5 complex
6880,MLL1-WDR5 complex
125476,MLL1-WDR5 complex
284058,MLL1-WDR5 complex
27043,MLL1-WDR5 complex
26121,MLL1-WDR5 complex
10445,MLL1-WDR5 complex
6045,MLL1-WDR5 complex
51230,MLL1-WDR5 complex
26168,MLL1-WDR5 complex
84148,MLL1-WDR5 complex
57680,MLL1-WDR5 complex
54881,MLL1-WDR5 complex
9070,MLL1-WDR5 complex
8607,MLL1-WDR5 complex
81887,MLL1-WDR5 complex
5265,SERPINA1-ELA2 complex
1991,SERPINA1-ELA2 complex
12,SERPINA3-CTSG complex
1511,SERPINA3-CTSG complex
5265,SERPINA1-CTSG complex
1511,SERPINA1-CTSG complex
672,BRCC complex
79184,BRCC complex
675,BRCC complex
5888,BRCC complex
9577,BRCC complex
3799,PLEKHM2-KIF5B complex
23207,PLEKHM2-KIF5B complex
4803,NGF-TrkA complex
4914,NGF-TrkA complex
4804,Neurotrophin-3-p75 complex
4908,Neurotrophin-3-p75 complex
2902,TIAM1-GRIN1 complex
7074,TIAM1-GRIN1 complex
1901,HTR1D-S1PR1 complex
3352,HTR1D-S1PR1 complex
3352,HTR1D  homodimer complex
